Demand Balances by Primary Good
scenario,region,input,sector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,FiberCrop,FoodDemand_Crops,0.0303298,0.0096074,0.00673925,0.00725424,0.00774362,0.00822467,0.00867317,0.00900024,0.00928398,0.00952383,0.00971178,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,FiberCrop,NonFoodDemand_Crops,0.233665,0.171271,0.12202,0.130024,0.137671,0.14474,0.151099,0.156619,0.161371,0.165351,0.168421,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,FodderHerb,FodderHerb_Residue,6.77291,6.34949,7.38663,8.59165,9.7157,10.9624,12.241,13.6282,14.8177,15.5505,15.788,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Forest,NonFoodDemand_Forest,0.0102823,0.0110134,0.0111602,0.0118923,0.0125917,0.0132382,0.0138199,0.0143247,0.0147593,0.0151233,0.0154042,0.0,0.0,0.0,billion m3,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,MiscCrop,FeedCrops,0.421677,0.422998,0.311202,0.300193,0.340024,0.380539,0.419087,0.437323,0.450703,0.449148,0.43465,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,MiscCrop,FoodDemand_Crops,4.41557,6.8496,7.61875,8.20094,8.75419,9.29802,9.80505,10.1748,10.4956,10.7667,10.9792,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,MiscCrop,NonFoodDemand_Crops,0.689768,1.05275,0.950119,1.01245,1.07198,1.12703,1.17655,1.21953,1.25653,1.28752,1.31143,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,OilCrop,FeedCrops,0.219997,0.632443,0.804738,0.798317,0.904886,0.998506,1.08918,1.17189,1.26427,1.3278,1.35379,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,OilCrop,FoodDemand_Crops,0.103158,0.220294,0.235428,0.253418,0.270514,0.287319,0.302987,0.314413,0.324325,0.332704,0.33927,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,OilCrop,NonFoodDemand_Crops,0.0306636,0.455075,0.221962,0.236523,0.250431,0.26329,0.274859,0.284899,0.293544,0.300783,0.306369,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,OilCrop,regional biomassOil,0.0,0.0,0.0861209,1.15573,1.17748,1.40606,1.69924,1.54709,1.39742,1.2351,1.10941,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,OtherGrain,FeedCrops,0.706701,0.185594,0.230962,0.225364,0.252283,0.283326,0.316034,0.371554,0.425012,0.46645,0.487796,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,OtherGrain,FoodDemand_Crops,0.047804,0.0956854,0.0730998,0.0786857,0.083994,0.0892118,0.0940766,0.0976244,0.100702,0.103304,0.105342,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,OtherGrain,NonFoodDemand_Crops,0.232835,0.238442,0.265661,0.283088,0.299735,0.315126,0.328973,0.340989,0.351335,0.36,0.366686,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,PalmFruit,FeedCrops,0.0253758,0.055587,0.0512546,0.0481723,0.053806,0.0595418,0.0651143,0.0726788,0.0803874,0.0993557,0.109129,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,PalmFruit,FoodDemand_Crops,0.2549,0.399916,0.377423,0.406264,0.433671,0.460611,0.485729,0.504046,0.519937,0.533369,0.543895,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,PalmFruit,NonFoodDemand_Crops,1.26316,2.52525,2.81581,3.00053,3.17698,3.34011,3.48687,3.61424,3.7239,3.81574,3.8866,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Pasture,Pasture_FodderGrass,38.9303,46.3431,52.8499,58.0271,62.6636,67.1675,70.9309,69.0816,67.04,63.7706,60.5193,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Rice,FeedCrops,0.207509,0.177455,0.239356,0.228169,0.255997,0.290434,0.329356,0.416645,0.513348,0.622566,0.715304,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Rice,FoodDemand_Crops,1.63084,2.11313,2.36194,2.54243,2.71394,2.88254,3.03973,3.15436,3.2538,3.33786,3.40373,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Rice,NonFoodDemand_Crops,0.0424971,0.37908,0.20676,0.220323,0.23328,0.245258,0.256035,0.265387,0.273439,0.280183,0.285386,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Root_Tuber,FeedCrops,0.510318,0.308635,0.236487,0.227133,0.25504,0.280786,0.30358,0.298593,0.290619,0.274365,0.251422,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Root_Tuber,FoodDemand_Crops,3.01309,3.15741,3.71972,4.00397,4.27408,4.5396,4.78714,4.96767,5.12428,5.25667,5.36041,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Root_Tuber,NonFoodDemand_Crops,0.665528,0.877063,0.876398,0.933891,0.988809,1.03958,1.08526,1.1249,1.15903,1.18762,1.20967,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,SugarCrop,FeedCrops,0.246233,0.705063,0.867818,0.839706,0.991665,1.06159,1.11708,1.27665,1.44815,1.55655,1.62903,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,SugarCrop,FoodDemand_Crops,1.12841,1.38157,1.44193,1.55211,1.65682,1.75974,1.85571,1.92569,1.9864,2.03771,2.07793,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,SugarCrop,NonFoodDemand_Crops,25.5849,35.9962,26.7504,28.5053,30.1815,31.7313,33.1256,34.3355,35.3773,36.2499,36.923,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,SugarCrop,regional sugar for ethanol,0.0,0.0244041,0.195057,0.270964,0.211331,0.186087,0.260041,0.224442,0.133649,0.0407359,0.011773,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Wheat,FoodDemand_Crops,0.773343,1.2772,1.36348,1.46767,1.56668,1.66401,1.75475,1.82092,1.87833,1.92685,1.96488,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Colombia,Wheat,NonFoodDemand_Crops,0.0171854,7.161E-4,0.0238245,0.0253874,0.0268803,0.0282606,0.0295023,0.03058,0.0315078,0.0322849,0.0328844,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Corn,FeedCrops,2.51716,8.8271,9.68274,9.32653,10.1926,11.0997,11.848,12.008,12.2314,12.3579,12.6831,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Corn,FoodDemand_Crops,10.9397,13.095,13.5794,14.4718,15.3401,16.1887,16.9653,17.5016,17.9432,18.2874,18.5353,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Corn,NonFoodDemand_Crops,2.94572,6.49718,6.12333,6.47694,6.8122,7.11609,7.38252,7.60716,7.79017,7.93054,8.02885,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,FiberCrop,FeedCrops,0.190554,0.258715,0.195367,0.185933,0.208729,0.236202,0.263779,0.301984,0.341578,0.37592,0.397703,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,FiberCrop,FoodDemand_Crops,0.0466096,0.04836,0.0301185,0.0320977,0.0340237,0.0359058,0.0376283,0.0388177,0.0397972,0.0405606,0.0411104,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,FiberCrop,NonFoodDemand_Crops,0.443077,0.894384,0.771149,0.815682,0.857903,0.896174,0.929726,0.958016,0.981064,0.998741,1.01112,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,FodderGrass,Pasture_FodderGrass,3.44092,4.13338,4.0747,4.73412,5.42355,6.20944,6.98347,7.99955,9.03013,9.89436,10.6816,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,FodderHerb,FodderHerb_Residue,11.7289,17.3885,18.5182,21.0175,23.3331,25.8456,28.1388,28.7754,28.8132,27.8221,26.1441,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,FodderHerb,NonFoodDemand_Crops,3.0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Forest,NonFoodDemand_Forest,0.0418477,0.0448334,0.0441497,0.0466993,0.0491165,0.0513076,0.0532285,0.0548482,0.0561677,0.0571798,0.0578886,0.0,0.0,0.0,billion m3,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,MiscCrop,FeedCrops,0.0232545,0.0160422,0.0161904,0.0156244,0.0178036,0.020182,0.0223917,0.0229153,0.0235382,0.023416,0.0226717,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,MiscCrop,FoodDemand_Crops,13.7164,21.3945,20.7727,22.1378,23.4662,24.7642,25.9523,26.7726,27.4481,27.9746,28.3539,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,MiscCrop,NonFoodDemand_Crops,1.62214,1.79328,1.74093,1.84146,1.93678,2.02318,2.09893,2.16279,2.21483,2.25473,2.28269,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,OilCrop,FeedCrops,2.03303,4.41219,4.97234,4.9348,5.62706,6.28937,6.91151,7.29293,7.84174,8.22144,8.38659,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,OilCrop,FoodDemand_Crops,0.840272,0.962316,0.978174,1.04245,1.10501,1.16613,1.22208,1.2607,1.29251,1.31731,1.33517,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,OilCrop,NonFoodDemand_Crops,0.549699,1.97746,0.915837,0.968725,1.01887,1.06432,1.10417,1.13776,1.16514,1.18613,1.20084,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,OilCrop,regional biomassOil,0.0,0.0,0.0,4.90941,5.28663,5.98382,6.94748,7.40488,6.46029,5.63365,4.74697,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,OtherGrain,FeedCrops,7.22613,8.47631,8.44798,8.24681,9.28714,10.5645,11.8717,13.6881,15.6056,17.0972,17.8887,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,OtherGrain,FoodDemand_Crops,0.148578,0.722468,0.357663,0.381167,0.404038,0.426389,0.446844,0.460968,0.4726,0.481665,0.488195,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,OtherGrain,NonFoodDemand_Crops,1.77246,5.86029,1.71761,1.8168,1.91084,1.99608,2.07082,2.13383,2.18517,2.22454,2.25211,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,PalmFruit,FeedCrops,0.0626306,0.0664739,0.0773049,0.0726875,0.0816745,0.0915474,0.10086,0.110405,0.121711,0.150167,0.165022,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,PalmFruit,FoodDemand_Crops,0.189257,0.398025,0.474077,0.505231,0.535546,0.565171,0.592285,0.611005,0.626423,0.638439,0.647094,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,PalmFruit,NonFoodDemand_Crops,0.977556,1.3116,1.43853,1.5216,1.60036,1.67176,1.73435,1.78712,1.83011,1.86309,1.88618,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Pasture,Pasture_FodderGrass,67.7077,72.4714,74.7617,81.5471,87.7057,93.5005,98.6848,98.279,97.9933,95.9491,93.9328,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Rice,FoodDemand_Crops,0.541163,0.92492,0.952523,1.01512,1.07603,1.13555,1.19003,1.22764,1.25862,1.28276,1.30015,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Rice,NonFoodDemand_Crops,0.0836415,0.149453,0.0808936,0.0855651,0.0899941,0.0940087,0.0975283,0.100496,0.102914,0.104768,0.106067,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Root_Tuber,FoodDemand_Crops,1.09898,1.9281,1.86692,1.9896,2.10899,2.22565,2.33242,2.40614,2.46686,2.51418,2.54826,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Root_Tuber,NonFoodDemand_Crops,0.246155,0.3871,0.342424,0.362198,0.380946,0.39794,0.412839,0.425401,0.435636,0.443485,0.448983,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,SugarCrop,FeedCrops,0.556613,0.587238,0.621383,0.601515,0.714624,0.774883,0.821452,0.920685,1.04091,1.11687,1.16946,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,SugarCrop,FoodDemand_Crops,4.0789,5.13731,5.17455,5.51459,5.84549,6.16884,6.46479,6.66912,6.83741,6.96856,7.06303,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,SugarCrop,NonFoodDemand_Crops,36.9929,43.9266,43.5352,46.0493,48.4328,50.5934,52.4876,54.0847,55.3859,56.3839,57.0828,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Wheat,FeedCrops,0.571379,0.0658425,0.076477,0.0751517,0.0849967,0.0965187,0.10826,0.118014,0.128785,0.135287,0.136654,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Wheat,FoodDemand_Crops,3.54634,3.80313,3.61609,3.85372,4.08496,4.31092,4.51774,4.66053,4.77813,4.86978,4.9358,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",Mexico,Wheat,NonFoodDemand_Crops,0.482547,2.02168,1.60506,1.69775,1.78563,1.86528,1.93512,1.994,2.04197,2.07876,2.10453,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Corn,FeedCrops,0.312679,0.688009,1.1686,1.03332,0.99092,1.10488,1.20698,1.24537,1.27743,1.29346,1.32711,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Corn,FoodDemand_Crops,1.13238,1.57859,1.88303,2.00317,2.07848,2.21794,2.34993,2.4485,2.53333,2.60447,2.66144,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Corn,NonFoodDemand_Crops,0.0,0.313554,0.717834,0.770665,0.820129,0.866274,0.908604,0.945638,0.97728,1.00358,1.02437,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,FiberCrop,FeedCrops,0.016131,0.003429,0.0015845,0.00138435,0.00136366,0.00158001,0.0018058,0.00210466,0.00239729,0.00264408,0.00279649,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,FiberCrop,FoodDemand_Crops,0.0260128,0.00163719,7.50249E-4,7.98114E-4,8.28119E-4,8.83685E-4,9.36272E-4,9.75545E-4,0.00100934,0.00103769,0.00106039,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,FiberCrop,NonFoodDemand_Crops,0.0862819,0.0298924,0.0167173,0.0179477,0.0190996,0.0201743,0.0211601,0.0220225,0.0227594,0.0233719,0.023856,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,FodderHerb,FodderHerb_Residue,3.54936,3.22971,3.6612,3.98429,3.7683,4.45553,5.13698,6.08039,6.80556,7.23646,7.3894,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Forest,NonFoodDemand_Forest,0.0054147,0.0069814,0.0075319,0.00808623,0.00860524,0.00908941,0.00953357,0.00992215,0.0102542,0.0105301,0.0107482,0.0,0.0,0.0,billion m3,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,MiscCrop,FeedCrops,0.0297137,0.0268771,0.0241736,0.021416,0.0214129,0.0248534,0.0282201,0.0294014,0.0304122,0.0303204,0.0293482,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,MiscCrop,FoodDemand_Crops,2.94016,3.82244,3.97961,4.2335,4.39266,4.68741,4.96635,5.17467,5.35394,5.5043,5.6247,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,MiscCrop,NonFoodDemand_Crops,0.485212,0.613482,0.685063,0.735482,0.782688,0.826726,0.867124,0.902467,0.932665,0.957762,0.977601,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,OilCrop,FeedCrops,0.568191,0.954037,0.962248,0.876688,0.877187,1.00385,1.12898,1.21279,1.3132,1.37979,1.4071,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,OilCrop,FoodDemand_Crops,0.246542,0.281829,0.400664,0.426226,0.44225,0.471925,0.500008,0.520982,0.53903,0.554169,0.566291,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,OilCrop,NonFoodDemand_Crops,0.173707,0.0753456,0.164724,0.176847,0.188198,0.198787,0.2085,0.216999,0.22426,0.230294,0.235065,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,OilCrop,regional biomassOil,0.0,0.0,0.0,0.75491,0.528383,0.599816,0.685213,0.766591,0.746142,0.691777,0.624658,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,OtherGrain,FeedCrops,0.712832,0.407381,0.233538,0.209286,0.20681,0.240875,0.277017,0.325168,0.373316,0.409892,0.428744,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,OtherGrain,FoodDemand_Crops,0.0259734,0.051225,0.0705292,0.0750289,0.0778496,0.0830733,0.0880169,0.0917088,0.0948859,0.0975507,0.0996846,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,OtherGrain,NonFoodDemand_Crops,0.687692,0.492341,0.57648,0.618908,0.658632,0.69569,0.729685,0.759426,0.784837,0.805956,0.822652,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,PalmFruit,FeedCrops,0.0060919,0.0138007,0.0111206,0.00959909,0.00946438,0.0108619,0.0122469,0.013648,0.015151,0.0187342,0.0205815,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,PalmFruit,FoodDemand_Crops,0.038897,0.121724,0.1301,0.1384,0.143603,0.153239,0.162358,0.169168,0.175029,0.179944,0.18388,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,PalmFruit,NonFoodDemand_Crops,0.235186,0.484365,0.460846,0.494763,0.526519,0.556144,0.58332,0.607095,0.627409,0.644292,0.657638,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Pasture,Pasture_FodderGrass,19.9144,24.1006,25.5836,26.8851,25.6462,29.0845,32.3179,31.2301,30.3888,28.8554,27.2263,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Rice,FeedCrops,0.0485328,0.0790891,0.0936886,0.082023,0.0812352,0.0955821,0.111754,0.141148,0.174547,0.211775,0.243374,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Rice,FoodDemand_Crops,0.535647,0.944448,1.42591,1.51688,1.57391,1.67952,1.77946,1.8541,1.91833,1.97221,2.01535,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Rice,NonFoodDemand_Crops,0.267438,0.386034,0.61801,0.663494,0.70608,0.745807,0.782251,0.814135,0.841377,0.864018,0.881915,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Root_Tuber,FeedCrops,0.0338872,0.0570482,0.050932,0.0449263,0.0445305,0.0508447,0.0566775,0.0556582,0.0543707,0.0513521,0.0470682,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Root_Tuber,FoodDemand_Crops,0.604667,0.948532,1.1573,1.23114,1.27742,1.36314,1.44426,1.50484,1.55697,1.6007,1.63571,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Root_Tuber,NonFoodDemand_Crops,0.197149,0.262916,0.20157,0.216405,0.230295,0.243252,0.255139,0.265538,0.274423,0.281808,0.287645,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,SugarCrop,FeedCrops,0.456087,0.381995,0.335182,0.297863,0.310515,0.344742,0.374018,0.426767,0.485875,0.52247,0.546918,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,SugarCrop,FoodDemand_Crops,0.789716,1.11208,1.17429,1.24921,1.29617,1.38314,1.46545,1.52692,1.57982,1.62419,1.65971,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,SugarCrop,NonFoodDemand_Crops,9.14553,11.4168,10.747,11.5379,12.2785,12.9693,13.6031,14.1575,14.6312,15.025,15.3362,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,SugarCrop,regional sugar for ethanol,0.0,0.0,0.0,4.12176,4.84307E-9,0.141737,0.68143,1.00124,0.283199,0.0425949,0.00499248,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Wheat,FeedCrops,0.0288599,0.0274923,0.0561484,0.0506517,0.0502681,0.058446,0.0670906,0.0744561,0.0818206,0.0861395,0.0869845,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Wheat,FoodDemand_Crops,1.1157,1.38762,1.50719,1.60334,1.66362,1.77525,1.88089,1.95979,2.02768,2.08463,2.13023,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Northern,Wheat,NonFoodDemand_Crops,0.0099598,0.124584,0.0013705,0.00147137,0.0015658,0.0016539,0.00173472,0.00180543,0.00186584,0.00191605,0.00195574,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,Corn,FeedCrops,1.34133,3.2379,3.87239,3.5576,3.797,3.99292,4.15771,4.19911,4.20025,4.22945,4.35299,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,Corn,FoodDemand_Crops,1.05769,1.65249,1.83097,1.94494,2.04813,2.15137,2.24482,2.3061,2.3549,2.39059,2.41307,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,Corn,NonFoodDemand_Crops,1.6145,3.32398,3.44854,3.63283,3.80078,3.95188,4.08209,4.18871,4.27247,4.33225,4.36798,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,Corn,regional corn for ethanol,0.0701887,0.0655047,0.313505,1.88024,3.05904,4.59915,6.2608,7.61241,8.63015,8.70919,8.1818,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,FiberCrop,FeedCrops,0.0833289,0.0662699,0.0636112,0.0577425,0.0633049,0.0691772,0.0753619,0.0859746,0.0954965,0.104745,0.111127,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,FiberCrop,FoodDemand_Crops,0.033107,0.0284612,0.0256788,0.0272771,0.0287243,0.0301723,0.0314828,0.0323423,0.0330266,0.0335272,0.0338425,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,FiberCrop,NonFoodDemand_Crops,0.492635,0.470205,0.278733,0.293629,0.307203,0.319416,0.32994,0.338558,0.345328,0.35016,0.353048,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,FodderGrass,Pasture_FodderGrass,32.1254,38.7042,40.2111,43.5513,46.7104,50.3769,53.8323,56.9553,58.4104,58.6172,58.2075,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,FodderHerb,FodderHerb_Residue,10.7959,17.7559,19.5192,21.4627,23.1157,24.8884,26.5872,27.8812,28.9936,29.1249,28.5043,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,FodderHerb,NonFoodDemand_Crops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,Forest,NonFoodDemand_Forest,0.0498501,0.0768944,0.0907311,0.0955798,0.0999985,0.103974,0.1074,0.110205,0.112408,0.113981,0.114921,0.0,0.0,0.0,billion m3,
"NDC_FullTech,date=2018-3-8T17:07:36-04:00",South America_Southern,MiscCrop,FeedCrops,0.137146,0.121039,0.142549,0.131211,0.146012,0.159835,0.172991,0.176417,0.17795,0.176432,0.171305,0.0,0.0,0.0,Mt,
